"CWNU_id","l","b","sig_l","sig_b","n","plx","sig_plx","pmx","sig_pmx","pmy","sig_pmy","rv","sig_rv","nrv","logage","A0","m-M","class"
2534,85.766,2.131,0.157,0.085,42,0.319,0.032,-3.032,0.117,-4.564,0.107,,,0,6.8,2.6,12.75,1
2535,200.216,1.48,0.455,0.285,106,0.486,0.048,-0.346,0.075,-0.966,0.089,,,0,7.45,1.8,11.35,1
2536,122.635,-1.002,0.166,0.11,35,0.337,0.036,-2.052,0.103,-0.725,0.108,-62.08,,1,8.25,2.9,12.05,1
2537,245.294,-6.492,0.159,0.196,35,0.353,0.035,-1.771,0.08,1.457,0.108,31.55,,1,8.9,0.7,12.1,1
2538,292.099,-1.222,0.1,0.051,34,0.444,0.031,-6.172,0.064,1.693,0.059,,,0,7.3,1.1,11.65,1
2539,298.1,-0.987,0.026,0.034,34,0.255,0.029,-5.058,0.079,0.448,0.051,,,0,8.4,2.6,12.65,1
2540,23.881,-0.088,0.03,0.062,34,0.442,0.055,-0.131,0.109,-1.308,0.052,,,0,7.25,3.3,11.35,1
2541,101.384,-2.582,0.048,0.05,34,0.322,0.038,-4.111,0.075,-4.18,0.079,-65.98,,1,8.65,2,12.25,1
2542,156.737,-3.502,0.272,0.12,34,0.396,0.063,0.364,0.082,-1.426,0.133,-22.92,23.98,2,8.2,2.7,11.95,1
2543,25.324,-0.584,0.045,0.034,83,0.3,0.038,0.028,0.068,-1.991,0.073,28.04,2.67,15,8.45,5.6,12.3,1
2544,101.577,-1.441,0.056,0.082,34,0.25,0.044,-2.82,0.08,-2.73,0.06,,,0,7.3,1.45,12.8,1
2545,285.6,1.195,0.151,0.051,34,0.411,0.038,-6.309,0.091,3.155,0.063,,,0,8.4,1.05,11.75,1
2546,254.337,-0.091,0.119,0.077,82,0.271,0.037,-2.732,0.094,3.083,0.102,,,0,6.95,2.65,13.2,1
2547,20.361,-1.821,0.022,0.04,34,0.327,0.042,-0.222,0.072,-0.778,0.083,24.31,,1,8.6,3.55,12.1,1
2548,305.35,1.524,0.133,0.064,34,0.329,0.043,-7.953,0.098,-1.11,0.072,-8.15,19.01,2,8.8,2.45,12.05,1
2549,287.943,1.267,0.153,0.044,34,0.338,0.048,-6.34,0.087,2.735,0.068,,,0,7.5,1.65,12.1,1
2550,340.222,0.429,0.094,0.083,34,0.382,0.046,-0.574,0.088,-2.252,0.055,-81.51,,1,7.4,3.2,11.95,1
2551,13.983,0.473,0.112,0.049,44,0.351,0.054,-0.18,0.084,-1.661,0.116,28.38,,1,6.15,5.4,12.75,1
2552,305.747,0.686,0.094,0.043,34,0.259,0.047,-6.148,0.07,-0.83,0.065,-35.07,,1,8.25,3.15,12.65,1
2553,15.39,0.681,0.135,0.091,34,0.602,0.055,0.163,0.125,-1.367,0.094,-5.98,,1,7.6,1.95,11.15,1
2554,286.609,0.329,0.081,0.058,79,0.327,0.035,-6.492,0.045,3.458,0.048,-13.17,4.71,2,7.85,2,12.25,1
2555,102.173,-0.986,0.019,0.02,33,0.216,0.038,-3.054,0.088,-2.784,0.045,-102.84,3.72,3,9.1,2.6,13.5,1
2556,112.574,-4.623,0.066,0.043,33,0.188,0.028,-1.947,0.102,-1.084,0.066,,,0,8.7,2.25,13.9,1
2557,276.408,-2.926,0.165,0.147,79,0.402,0.033,-5.186,0.076,4.194,0.063,,,0,7.7,1.7,11.8,1
2558,211.425,-0.991,0.312,0.126,78,0.673,0.046,-1.479,0.081,0.797,0.076,38.93,,1,8.7,1.05,10.8,1
2559,321.951,2.641,0.127,0.11,33,0.549,0.046,-3.535,0.154,-2.309,0.126,,,0,6.75,1.05,11.55,1
2560,339.791,-1.506,0.038,0.053,78,0.414,0.044,-2.739,0.064,-4.211,0.067,19.28,58.84,2,7.9,5.25,11.7,1
2561,237.333,-0.532,0.19,0.1,33,0.36,0.086,-2.153,0.076,2.143,0.058,37.27,,1,8.8,0.9,11.95,1
2562,295.574,1.46,0.177,0.083,33,0.467,0.03,-6.127,0.049,0.488,0.094,,,0,7.35,1.05,11.55,1
2563,76.75,-2.905,0.287,0.088,33,0.353,0.044,-3.449,0.125,-4.196,0.067,,,0,7.1,2.85,12.15,1
2564,108.896,1.688,0.021,0.017,33,0.228,0.035,-3.454,0.057,-1.988,0.072,,,0,6.25,5,13.65,1
2565,334.17,-0.509,0.05,0.033,33,0.341,0.053,-1.848,0.122,-2.101,0.05,,,0,6.8,3.8,12.05,1
2566,336.267,-0.631,0.106,0.058,33,0.449,0.073,-2.095,0.102,-3.071,0.075,,,0,6.9,2.7,11.5,1
2567,243.217,-2.743,0.054,0.066,33,0.295,0.044,-0.839,0.063,1.859,0.058,47.06,12.7,4,9,2.25,12.4,1
2568,343.347,0.11,0.124,0.096,76,0.629,0.045,-1.922,0.157,-3.117,0.094,14.19,1.85,10,9.15,3.3,10.8,1
2569,1.634,0.262,0.042,0.047,33,0.423,0.068,0.867,0.082,0.477,0.078,-18.06,,1,7.9,4.55,11.55,1
2570,327.823,-1.603,0.021,0.02,33,0.231,0.045,-3.818,0.084,-3.784,0.086,-74.99,0.65,3,8.8,3.7,12.65,1
2571,63.161,-5.418,0.194,0.051,33,0.425,0.035,-0.305,0.094,-3.45,0.052,-19.8,,1,9.05,1.25,11.65,1
2572,342.403,-1.32,0.227,0.272,90,0.371,0.045,-1.774,0.16,-3.081,0.12,-42.52,3.06,3,8,3.9,11.8,1
2573,307.468,-1.335,0.028,0.031,32,0.339,0.025,-5.756,0.054,-2.424,0.068,-32,,1,6.9,1.4,12.25,1
2574,18.834,-0.964,0.113,0.048,73,0.538,0.057,-0.412,0.078,-2.59,0.076,,,0,7.35,2.35,11.1,1
2575,225.102,0.464,0.122,0.093,73,0.339,0.037,-1.377,0.12,1.444,0.093,123.37,,1,7.4,2,12.1,1
2576,206.509,-3.87,0.422,0.182,26,0.735,0.04,1.565,0.115,-1.155,0.091,54.87,,1,8.8,1.5,10.8,1
2577,155.291,1.241,0.152,0.074,11,0.335,0.023,-0.042,0.062,-0.947,0.079,,,0,7.7,4.25,12.85,1
2578,174.508,-0.795,0.281,0.266,42,0.384,0.05,0.825,0.205,-1.295,0.155,-66.44,,1,8.9,1.4,12.15,1
2579,304.17,4.907,0.086,0.116,32,0.492,0.062,-4.846,0.07,-0.59,0.094,,,0,7.7,0.95,11.35,1
2580,156.736,-3.063,0.177,0.083,72,0.391,0.048,-0.071,0.119,-1.018,0.098,-20.36,,1,8.15,3.15,11.9,1
2581,43.913,0.902,0.039,0.03,71,0.28,0.055,-0.834,0.065,-3.64,0.09,36.12,0.54,3,8.4,4.65,12.35,1
2582,343.066,-1.381,0.189,0.098,32,0.414,0.049,-1.301,0.093,-3.709,0.125,-28.73,,1,8.7,3.45,11.6,1
2583,99.771,2.661,0.181,0.167,70,0.446,0.03,-4.514,0.089,-3.503,0.114,,,0,7.25,3.5,11.55,1
2584,29.735,0.739,0.068,0.048,32,0.416,0.057,-0.052,0.061,-0.354,0.071,19.05,2.46,3,8.1,3.3,11.65,1
2585,117.595,5.962,0.139,0.098,70,0.347,0.058,-2.826,0.097,0.185,0.102,-52.41,2.44,5,9.35,3.1,12.15,1
2586,340.205,0.471,0.034,0.019,26,0.234,0.039,-2.415,0.085,-4.285,0.096,-55.47,42.35,2,6.6,7.25,12.85,1
2587,248.097,0.868,0.085,0.068,75,0.35,0.063,-2.748,0.094,2.869,0.11,34.95,,1,8.15,1.4,12.2,1
2588,249.982,0.428,0.044,0.052,31,0.244,0.058,-2.296,0.088,3.043,0.088,73.06,38.36,2,8.75,1.65,12.7,1
2589,224.185,0.403,0.136,0.094,69,0.306,0.039,-1.261,0.081,0.622,0.089,78.19,16.04,3,8.5,1.75,12.55,1
2590,19.186,0.164,0.035,0.057,69,0.352,0.04,-0.947,0.072,-3.598,0.072,23.35,2.21,9,8.85,3.8,11.95,1
2591,327.454,0.116,0.184,0.113,31,0.675,0.023,-2.134,0.082,-3.103,0.081,,,0,7.6,2.4,10.75,1
2592,59.898,-2.006,0.066,0.059,31,0.244,0.048,-2.486,0.069,-4.933,0.056,,,0,6.95,2.85,13.15,1
2593,299.303,-2.076,0.091,0.039,31,0.238,0.029,-7.343,0.053,0.208,0.064,-14.98,1.28,5,8.5,2.75,12.8,1
2594,83.641,3.303,0.108,0.042,68,0.412,0.041,-2.088,0.133,-4.854,0.138,,,0,7.05,2.35,11.7,1
2595,195.922,-1.675,0.127,0.148,68,0.273,0.048,-0.011,0.12,-0.686,0.104,30.24,20.19,4,7.85,3.05,13.35,1
2596,229.15,-1.997,0.209,0.078,31,0.456,0.037,-1.742,0.077,1.264,0.07,,,0,7.6,1.3,11.6,1
2597,9.53,-1.008,0.036,0.033,11,0.666,0.03,0.949,0.023,-1.142,0.038,,,0,8,1.8,11,1
2598,8.065,-0.404,0.039,0.032,67,0.436,0.061,-0.222,0.124,-3.594,0.083,-20.58,1.45,2,8.55,5.2,11.4,1
2599,300.145,-0.085,0.023,0.032,31,0.286,0.036,-6.131,0.072,-0.364,0.072,,,0,6.7,4.45,12.45,1
2600,310.428,-1.693,0.085,0.088,31,0.489,0.042,-4.873,0.063,-1.724,0.063,3.69,,1,8.6,1.15,11.45,1
2601,287.614,-2.767,0.022,0.02,31,0.178,0.021,-5.129,0.039,2.142,0.035,13.58,2.1,2,8.6,1.65,13.45,1
2602,321.487,-1.528,0.047,0.032,31,0.297,0.049,-3.949,0.05,-3.597,0.06,-21.2,30.82,2,7,6,13.05,1
2603,40.871,-2.679,0.086,0.073,67,0.491,0.042,-0.17,0.113,-4.653,0.072,14.32,6.51,2,8.45,2.75,11.7,1
2604,88.03,-0.74,0.143,0.049,31,0.404,0.041,-3.087,0.07,-3.185,0.063,,,0,8.8,0.95,11.75,1
2605,80.238,1.418,0.234,0.134,31,0.61,0.054,-2.436,0.091,-2.902,0.133,,,0,6.9,5.75,10.9,1
2606,345.502,-1.317,0.069,0.066,31,0.658,0.044,1.05,0.105,-2.213,0.065,,,0,7.4,2.15,10.8,1
2607,289.709,-1.802,0.037,0.037,31,0.41,0.028,-6.647,0.083,2.67,0.061,,,0,7.9,0.8,11.85,1
2608,90.766,0.535,0.13,0.115,31,0.618,0.044,-1.587,0.095,-1.638,0.065,,,0,6.85,2.45,11.2,1
2609,236.968,-1.337,0.158,0.062,31,0.316,0.046,-1.858,0.116,2.605,0.092,,,0,7.35,2.55,12.8,1
2610,263.421,-2.92,0.207,0.144,66,0.271,0.063,-3.205,0.101,3.921,0.095,75.88,16.41,4,8.85,1.95,12.55,1
2611,347.468,-1.298,0.042,0.054,31,0.424,0.047,-0.999,0.066,-2.734,0.073,-52.51,20.71,2,8.7,3.3,11.7,1
2612,3.192,-14.084,0.199,0.172,31,0.538,0.079,1.807,0.128,-0.299,0.169,-11.7,23.3,2,9.6,0.4,11.65,1
2613,99.826,1.862,0.075,0.145,65,0.46,0.059,-4.331,0.086,-3.642,0.084,,,0,6.9,3.35,11.65,1
2614,113.91,2.807,0.075,0.037,11,0.206,0.01,-2.398,0.044,-1.022,0.087,,,0,6.55,3.55,13.85,1
2615,246.151,1.417,0.1,0.058,31,0.233,0.05,-1.938,0.091,2.28,0.065,,,0,9.25,1.05,13.35,1
2616,305.765,-1.163,0.007,0.009,13,0.212,0.007,-5.878,0.049,-0.496,0.045,,,0,6.45,3.7,13.35,1
2617,74.357,2.092,0.074,0.071,31,0.424,0.024,-2.493,0.051,-5.615,0.081,,,0,7.35,1.8,11.75,1
2618,80.616,5.405,0.261,0.164,31,0.351,0.045,-2.162,0.115,-5.186,0.081,,,0,6.15,1.65,12.45,1
2619,86.079,-0.678,0.029,0.023,64,0.326,0.039,-3.57,0.052,-4.558,0.076,,,0,7.2,2.45,12.55,1
2620,91.587,-1.024,0.11,0.044,11,0.447,0.041,-1.992,0.029,-2.7,0.107,,,0,6.55,0.5,11.95,1
2621,345.819,-2.83,0.038,0.065,30,0.272,0.039,-0.927,0.107,-3.178,0.12,-69.45,12.69,2,8.75,5.1,12.4,1
2622,345.643,-1.577,0.074,0.115,64,0.446,0.039,-1.491,0.117,-3.996,0.116,-13.27,45.01,2,8.55,2.95,11.45,1
2623,148.68,1.038,0.105,0.089,64,0.256,0.052,0.127,0.083,-0.354,0.085,,,0,6.7,4.55,13.5,1
2624,32.158,-4.425,0.217,0.104,30,0.51,0.045,-0.557,0.098,-2.959,0.1,,,0,7.45,2.6,11.2,1
2625,70.255,0.711,0.024,0.011,10,0.235,0.007,-2.375,0.054,-5.187,0.058,-7.39,,1,8.9,2.95,12.8,1
2626,21.566,-1.256,0.047,0.047,63,0.363,0.049,-0.487,0.104,-3.098,0.086,,,0,6.35,6.45,12.3,1
2627,216.5,0.658,0.169,0.178,63,0.539,0.042,-1.533,0.104,0.935,0.058,,,0,7.65,0.5,11.45,1
2628,209.449,-1.798,0.213,0.246,63,0.438,0.074,-0.537,0.103,-0.906,0.13,,,0,7.4,1.85,11.55,1
2629,314.856,1.622,0.092,0.124,63,0.359,0.051,-5.645,0.105,-2.649,0.093,-10.05,20.36,4,8.15,4.7,11.9,1
2630,47.136,-2.106,0.064,0.069,30,0.41,0.035,-2.066,0.068,-4.26,0.073,37.77,22.42,2,7.85,4.9,11.75,1
2631,310.002,-1.074,0.058,0.062,62,0.328,0.05,-5.034,0.067,-2.003,0.065,-49.19,,1,8,3.9,12.1,1
2632,301.344,0.017,0.108,0.065,30,0.315,0.046,-5.318,0.058,-0.785,0.075,-2,0.93,3,8.85,3.5,12.25,1
2633,40.096,-1.708,0.297,0.12,30,0.746,0.046,-2.106,0.079,-4.103,0.084,,,0,7.45,2.6,10.55,1
2634,298.498,1.526,0.049,0.047,62,0.25,0.033,-7.225,0.047,0.549,0.067,,,0,6.8,3.4,13.2,1
2635,75.619,-5.093,0.096,0.183,36,0.347,0.069,-2.207,0.205,-3.948,0.098,,,0,9.5,1.3,12.05,1
2636,172.112,2.995,0.053,0.058,62,0.29,0.084,0.343,0.114,-1.485,0.151,11.62,7.56,3,8.75,1.3,12.35,1
2637,188.128,-1.069,0.16,0.328,61,0.286,0.048,-0.2,0.085,-1.445,0.076,,,0,6.95,3.45,12.8,1
2638,284.429,1.857,0.082,0.079,60,0.383,0.042,-6.144,0.072,2.825,0.085,,,0,8.4,1.9,11.85,1
2639,311.41,1.215,0.202,0.102,30,0.421,0.048,-5.872,0.135,-2.47,0.081,,,0,6.8,1.05,11.75,1
2640,249.761,2.752,0.042,0.077,30,0.199,0.046,-2.276,0.091,2.429,0.081,,,0,8.9,0.8,13.1,1
2641,305.547,-1.452,0.12,0.066,60,0.411,0.032,-4.842,0.051,-1.588,0.062,-16.02,,1,8.4,1.95,11.8,1
2642,352.492,-6.248,0.224,0.14,30,0.774,0.047,0.481,0.084,-1.181,0.076,,,0,7.8,1,10.45,1
2643,323.97,-1.464,0.063,0.035,37,0.346,0.044,-3.367,0.09,-3.682,0.082,,,0,6.15,1.65,12,1
2644,196.08,-7.157,0.306,0.163,59,0.475,0.062,0.362,0.111,-2.752,0.081,45.1,,1,8.85,0.7,11.35,1
2645,62.342,-3.664,0.113,0.138,59,0.502,0.042,-2.286,0.076,-4.898,0.086,-1.66,,1,7.75,2.9,11.3,1
2646,277.131,-0.033,0.039,0.051,45,0.303,0.027,-4.547,0.091,3.369,0.071,5.47,,1,8.9,3.45,12.25,1
2647,41.142,-1.957,0.142,0.112,59,0.422,0.038,-1.43,0.073,-3.996,0.063,,,0,7.3,3.25,11.65,1
2648,87.374,0.102,0.122,0.076,30,0.304,0.042,-3.511,0.043,-4.625,0.049,,,0,7.5,1.85,12.4,1
2649,91.197,0.422,0.047,0.021,10,0.516,0.033,-2.567,0.043,-4.355,0.103,,,0,6.75,2.55,11.25,1
2650,323.379,-2.485,0.107,0.024,29,0.299,0.043,-3.506,0.066,-4.623,0.066,-25.44,2.4,4,8.05,4,12.75,1
2651,110.208,-0.904,0.064,0.082,58,0.345,0.047,-3.692,0.075,-2.918,0.092,,,0,6.7,4.35,12.6,1
2652,196.7,-6.623,0.276,0.191,29,0.213,0.027,0.262,0.088,-0.178,0.149,36.96,8.37,3,9,0.95,14.1,1
2653,75.253,-4.717,0.091,0.047,29,0.311,0.056,-3.101,0.072,-3.727,0.09,,,0,6.95,1.75,12.35,1
2654,198.718,-6.331,0.228,0.117,29,0.479,0.04,0.333,0.156,-2.547,0.137,,,0,7.8,0.9,11.45,1
2655,207.819,-3.222,0.187,0.237,57,0.391,0.094,-0.269,0.106,-0.999,0.153,38.65,,1,6.2,0.35,12.35,1
2656,331.926,-1.11,0.113,0.079,57,0.541,0.046,-0.946,0.071,-1.75,0.046,,,0,7.9,1.9,11.2,1
2657,250.152,-1.154,0.027,0.019,29,0.237,0.026,-2.341,0.065,3.72,0.063,,,0,6.9,3,13.2,1
2658,102.009,-2.72,0.119,0.04,29,0.288,0.084,-2.391,0.103,-2.264,0.127,-78.59,62.92,3,8.5,2.2,13.3,1
2659,22.367,0.236,0.096,0.073,29,0.363,0.039,-0.699,0.119,-2.522,0.067,20.46,7.7,2,8.25,4.95,12.55,1
2660,21.295,-0.983,0.139,0.067,56,0.621,0.057,1.071,0.068,-2.375,0.076,-14.64,0.71,8,8.95,3.8,10.9,1
2661,248.107,1.872,0.038,0.032,70,0.213,0.036,-2.792,0.054,2.614,0.062,59.79,1.27,6,8.7,1.8,13.55,1
2662,27.339,-1.084,0.038,0.026,56,0.266,0.036,-1.326,0.06,-3.199,0.077,43.62,17.64,2,8.3,3.25,12.55,1
2663,18.16,-0.971,0.046,0.046,29,0.353,0.059,-0.598,0.066,-1.027,0.058,12.56,,1,8.35,2.9,12.05,1
2664,301.958,1.669,0.115,0.13,56,0.469,0.025,-4.892,0.069,-0.46,0.082,,,0,7.3,2,11.5,1
2665,228.673,-2.046,0.182,0.102,56,0.352,0.057,-0.956,0.084,1.312,0.095,63.85,1.4,4,7.5,1.9,12.5,1
2666,21.513,-3.757,0.121,0.086,56,0.555,0.045,0.61,0.089,-0.841,0.08,,,0,7.7,3,11.15,1
2667,116.433,0.927,0.026,0.025,55,0.257,0.029,-3.248,0.059,-1.097,0.08,-78.56,0.98,2,8.4,2.25,12.75,1
2668,310.912,9.103,0.255,0.155,28,0.518,0.044,-9.524,0.091,-3.319,0.175,,,0,9.5,1.25,11.45,1
2669,12.248,-0.828,0.076,0.048,28,0.414,0.038,0.881,0.051,-0.278,0.053,47.26,,1,8.3,2.4,12.1,1
2670,250.036,2.146,0.212,0.13,49,0.232,0.05,-2.399,0.14,2.892,0.078,107.32,8.21,2,8.25,1.65,13.25,1
2671,296.795,0.961,0.051,0.048,55,0.498,0.045,-6.096,0.055,0.13,0.081,,,0,7.45,0.95,11.4,1
2672,339.984,0.122,0.045,0.031,55,0.279,0.028,-1.898,0.084,-3.143,0.093,-55.23,,1,7.2,7.6,12.45,1
2673,174.376,1.171,0.116,0.162,62,0.749,0.058,0.289,0.095,-2.369,0.088,,,0,7.4,0.9,10.6,1
2674,56.93,1.675,0.039,0.041,55,0.391,0.06,-2.552,0.071,-4.697,0.069,37.11,0.81,7,8.75,4.9,11.75,1
2675,302.838,-1.516,0.068,0.044,54,0.443,0.03,-4.428,0.052,-1.256,0.055,,,0,7.15,1.95,11.7,1
2676,355.316,3.014,0.199,0.161,54,0.716,0.057,1.819,0.08,-0.51,0.096,,,0,7.6,2.6,10.6,1
2677,228.629,-1.907,0.132,0.116,54,0.431,0.034,-1.004,0.059,0.027,0.077,55.94,,1,8.35,1.3,11.65,1
2678,281.836,-2.462,0.024,0.028,28,0.363,0.053,-6.811,0.08,4.812,0.072,,,0,7.7,1.85,11.95,1
2679,228.616,-2.878,0.243,0.063,54,0.352,0.043,-0.919,0.054,1.368,0.065,60.57,7.58,2,7.5,1.3,12.1,1
2680,336.129,-2.152,0.073,0.065,28,0.434,0.052,-2.495,0.073,-4.229,0.051,-28.52,,1,8.2,4.05,11.7,1
2681,335.643,-0.223,0.107,0.091,28,0.426,0.043,-1.78,0.044,-2.632,0.113,,,0,8.35,2.4,11.75,1
2682,63.756,-1.765,0.033,0.022,28,0.243,0.047,-2.248,0.054,-4.417,0.053,-0.92,1.06,2,9.4,4.05,12.4,1
2683,205.067,0.756,0.162,0.076,53,0.426,0.051,-0.684,0.106,-0.707,0.088,95.73,,1,8,1.85,12.05,1
2684,157.295,-4.422,0.197,0.141,53,0.589,0.058,1.084,0.131,-2.097,0.068,,,0,8.65,1.85,10.95,1
2685,343.027,-1.583,0.088,0.054,36,0.376,0.056,-0.414,0.093,-1.4,0.091,-45.22,16.92,4,8.65,3.45,11.85,1
2686,79.465,4.639,0.124,0.227,28,0.476,0.054,-3.121,0.084,-5.88,0.103,-19.94,,1,8.85,3.8,11.35,1
2687,211.79,0.326,0.034,0.063,55,0.248,0.054,-0.393,0.14,-0.093,0.077,50.47,4.38,3,8.85,1.35,12.6,1
2688,247.95,-0.462,0.02,0.027,28,0.215,0.059,-2.067,0.047,2.622,0.036,85.81,,1,8.6,1.7,12.95,1
2689,168.632,-0.869,0.179,0.125,28,0.464,0.053,1.831,0.111,-3.236,0.061,,,0,8.55,2.1,11.45,1
2690,300.181,0.084,0.066,0.048,52,0.313,0.029,-5.379,0.057,-0.687,0.081,-15.52,10.72,2,8.15,3.5,12.25,1
2691,229.415,2.91,0.159,0.085,28,0.332,0.068,-1.92,0.062,0.946,0.049,73.73,,1,8.65,0.65,12.4,1
2692,303.525,2.408,0.127,0.098,52,0.449,0.034,-5.644,0.058,-0.308,0.106,-33.43,,1,8.05,1.3,11.6,1
2693,11.96,-0.648,0.077,0.065,28,0.653,0.034,1.003,0.089,-2.628,0.046,,,0,7.5,1.45,10.9,1
2694,41.065,4.902,0.126,0.133,52,0.519,0.032,-0.171,0.096,-1.399,0.093,17.44,2.29,5,8.95,1.8,11.3,1
2695,295.575,-1.65,0.061,0.026,28,0.312,0.022,-7.153,0.034,-0.053,0.063,-24.55,0.06,3,8.4,2.25,12.35,1
2696,17.303,0.405,0.056,0.124,28,0.566,0.055,0.207,0.071,-1.004,0.099,-45.04,,1,6.9,3,11.55,1
2697,208.793,-4.605,0.305,0.153,28,0.521,0.052,-0.212,0.094,-1.498,0.094,,,0,8.35,1.85,11.15,1
2698,16.93,-1.211,0.06,0.042,45,0.35,0.039,0.003,0.056,-1.33,0.058,25.39,,1,8.3,4.75,11.9,1
2699,244.159,-4.918,0.084,0.135,52,0.334,0.053,-0.882,0.095,1.723,0.095,55.45,,1,8.9,0.6,12.2,1
2700,297.631,-1.216,0.051,0.05,52,0.443,0.04,-5.799,0.065,0.051,0.069,,,0,7.5,1.05,11.7,1
2701,273.685,-1.397,0.059,0.041,28,0.239,0.035,-4.102,0.07,3.505,0.072,,,0,6.7,3.4,13.6,1
2702,283.46,-3.624,0.05,0.045,28,0.325,0.039,-6.165,0.069,3.718,0.061,,,0,8.4,1.2,12.25,1
2703,145.952,2.808,0.039,0.033,41,0.298,0.038,0.197,0.099,-0.672,0.095,-60.4,,1,8.8,1.8,12.75,1
2704,299.381,-0.206,0.03,0.031,28,0.289,0.015,-6.439,0.042,-0.116,0.081,,,0,6,0.5,12.4,1
2705,283.954,-0.325,0.159,0.068,27,0.407,0.025,-6.14,0.063,3.84,0.046,,,0,7.55,0.9,11.75,1
2706,44.002,2.258,0.038,0.017,27,0.291,0.056,-2.807,0.082,-5.459,0.073,59.36,4.15,2,9.35,2.95,12.4,1
2707,103.381,-1.074,0.193,0.044,27,0.438,0.053,-3.873,0.055,-2.661,0.067,,,0,7.6,1.6,11.6,1
2708,9.002,-0.825,0.042,0.055,50,0.388,0.035,-0.46,0.071,-1.657,0.084,11.39,5.27,2,8.5,3.8,11.7,1
2709,235.141,-3.595,0.119,0.103,50,0.301,0.038,-0.631,0.058,1.278,0.057,95.51,33.16,3,8.65,1.5,12.5,1
2710,22.098,0.413,0.052,0.052,27,0.334,0.047,-1.082,0.096,-3.174,0.042,35.58,2.56,3,7.9,5.5,12.75,1
2711,220.089,-0.113,0.149,0.098,50,0.45,0.049,-1.567,0.091,0.623,0.051,,,0,7.55,0.7,11.6,1
2712,294.149,0.943,0.037,0.064,27,0.526,0.038,-8.645,0.057,1.137,0.065,,,0,7.6,0.9,11.25,1
2713,53.257,-1.059,0.12,0.061,50,0.257,0.025,-2.995,0.045,-6.298,0.093,14.99,,1,6.25,5.3,13.35,1
2714,344.36,-1.28,0.109,0.06,50,0.622,0.047,1.076,0.101,-1.803,0.088,-26.67,12.4,2,8.65,3,10.9,1
2715,348.973,-0.523,0.064,0.062,49,0.437,0.038,-0.242,0.087,-1.082,0.064,-39.81,,1,6.9,3.95,11.65,1
2716,23.539,-0.332,0.026,0.021,27,0.382,0.04,-0.706,0.079,-0.469,0.077,4.48,16.86,4,8.7,3.7,11.85,1
2717,190.899,-0.175,0.129,0.106,49,0.482,0.061,0.17,0.149,-2.509,0.077,23.01,,1,8.55,2.7,11.35,1
2718,19.455,-0.419,0.026,0.027,57,0.338,0.038,-0.527,0.091,-3.52,0.064,41.27,2.9,3,8.6,4.3,11.95,1
2719,12.027,-1.746,0.032,0.039,49,0.499,0.023,-0.696,0.054,-0.045,0.054,-22.18,0.55,3,6.05,1.9,11.75,1
2720,95.313,0.145,0.06,0.051,27,0.274,0.045,-3.285,0.057,-3.886,0.048,,,0,6,1,12.7,1
2721,73.707,2.576,0.097,0.035,27,0.356,0.023,-2.895,0.049,-4.678,0.059,-9.66,1.56,2,8.35,4.05,12,1
2722,21.854,-3.148,0.17,0.132,49,0.563,0.047,0.657,0.074,-0.818,0.081,,,0,7.5,2,11.1,1
2723,14.322,-2.435,0.11,0.083,48,0.74,0.043,-0.561,0.107,-2.361,0.072,,,0,7.6,1.7,10.55,1
2724,241.037,-0.298,0.068,0.075,48,0.304,0.035,-2.043,0.063,1.219,0.066,51.97,9.7,2,8.9,0.95,12.25,1
2725,235.444,-1.402,0.102,0.213,54,0.346,0.059,-1.906,0.091,1.518,0.124,,,0,8.5,1.1,12.1,1
2726,180.78,1.497,0.23,0.245,27,0.301,0.063,0.549,0.097,-1.257,0.089,8.14,,1,9,1.35,12.75,1
2727,317.465,1.28,0.135,0.102,27,0.499,0.058,-2.912,0.075,-2.978,0.116,,,0,7.4,2.5,11.25,1
2728,220.277,-3.026,0.139,0.083,48,0.402,0.036,-1.402,0.102,1.058,0.084,,,0,7.5,1.8,11.75,1
2729,350.04,-1.954,0.083,0.092,48,0.638,0.042,-0.227,0.102,-1.937,0.1,,,0,8.6,3.2,10.8,1
2730,284.492,1.314,0.112,0.049,27,0.396,0.082,-6.216,0.056,3.091,0.099,,,0,7.45,2.15,11.7,1
2731,86.112,1.271,0.09,0.032,26,0.376,0.052,-2.686,0.072,-3.016,0.044,,,0,6.75,1.35,12.25,1
2732,347.633,-0.619,0.042,0.053,26,0.299,0.028,-1.184,0.072,-3.026,0.032,-45.37,,1,8.2,3.7,12.35,1
2733,319.528,0.53,0.074,0.059,26,0.451,0.054,-4.789,0.091,-3.188,0.145,,,0,6.95,4.2,12.2,1
2734,268.616,-3.559,0.269,0.142,26,0.51,0.072,-5.38,0.098,4.645,0.084,,,0,7.1,2.55,11.65,1
2735,292.094,-0.468,0.026,0.012,26,0.218,0.049,-7.543,0.037,2.191,0.059,,,0,6,4.25,13.8,1
2736,225.221,1.322,0.057,0.06,47,0.319,0.042,-0.521,0.079,0.595,0.075,,,0,8,1.3,12.2,1
2737,222.715,-0.564,0.288,0.144,26,0.533,0.082,-1.045,0.072,-1.027,0.143,,,0,8.55,2.2,11.2,1
2738,286.117,-0.582,0.032,0.023,26,0.225,0.039,-5.46,0.065,3.015,0.068,,,0,8.8,3.8,12.9,1
2739,93.216,-2.83,0.091,0.076,47,0.427,0.045,-3.665,0.084,-3.741,0.075,,,0,7.45,1.4,11.75,1
